63,6,72,1,1
99,8,165,3,0
111,8,292,2,0
81,8,65,0,1
92,5,162,0,0
7,0,144,2,0
21,2,342,1,0
27,0,217,3,0
92,9,180,3,0
80,3,88,1,0
34,1,59,1,0
103,1,181,1,0
73,5,86,1,0
32,1,205,0,0
130,4,339,2,0
42,2,245,3,0
106,8,272,3,1
38,0,295,3,0
14,0,152,0,0
55,0,138,1,0
14,0,229,0,0
90,2,358,0,0
18,0,333,1,0
110,8,326,1,0
9,0,208,3,0
118,5,39,2,0
73,2,180,1,1
53,4,295,3,0
38,3,336,1,0
7,0,8,3,0
120,2,131,2,0
49,2,306,3,0
41,1,98,0,0
96,4,40,1,1
11,0,265,2,0
77,5,115,3,0
51,1,252,1,0
30,1,35,0,0
136,7,327,1,0
56,3,210,1,1
97,3,346,1,0
141,6,77,2,0
13,0,336,3,0
84,3,205,2,0
28,2,208,2,0
113,7,328,1,0
126,4,160,2,0
2,0,363,2,0
87,7,41,3,0
128,11,361,2,0
17,0,289,2,0
94,3,44,2,0
29,0,81,0,0
129,7,257,2,0
99,9,296,2,0
5,0,233,0,0
98,2,316,0,0
35,2,94,1,0
46,3,349,1,0
130,10,312,1,0
18,0,32,2,0
22,2,104,1,0
120,9,261,0,0
130,0,5,0,0
117,8,18,0,0
136,0,135,1,0
137,9,337,1,0
106,7,127,1,0
28,2,252,1,0
130,5,321,0,0
100,9,341,3,0
79,7,164,1,0
63,5,267,0,0
7,0,88,2,0
139,1,234,0,0
141,13,67,2,0
42,4,123,0,0
130,8,273,2,0
18,1,48,2,0
39,2,97,0,0
32,0,210,3,0
60,1,61,3,0
51,0,35,1,0
71,2,193,3,0
26,1,204,2,0
108,3,132,1,0
116,8,86,0,0
83,1,152,1,0
7,0,31,0,0
30,0,96,3,0
78,4,261,2,0
133,4,341,0,0
85,6,192,3,0
117,6,175,0,0
14,0,269,2,0
140,0,173,2,0
80,7,133,0,0
134,4,96,2,0
55,2,310,0,0
141,6,126,1,0
143,13,360,2,1
142,10,221,0,0
101,9,230,1,0
143,12,141,3,0
57,3,175,3,0
120,8,259,2,0
46,2,222,0,1
89,8,222,3,0
14,1,334,1,0
134,4,184,2,0
145,7,259,1,0
90,1,142,0,0
75,6,92,2,0
14,1,147,0,0
132,8,176,0,0
80,6,133,2,0
33,2,6,2,0
58,4,102,0,0
92,3,277,2,0
70,1,361,1,0
20,2,94,0,0
92,1,269,3,0
98,9,186,3,0
104,6,356,2,0
6,0,17,2,0
73,7,261,3,0
14,0,289,1,0
84,8,69,2,0
107,10,138,2,0
86,2,4,2,0
134,12,86,2,0
7,0,252,3,0
8,0,295,0,0
140,0,299,2,0
122,4,5,0,0
94,2,142,1,0
119,11,169,3,0
76,3,5,0,0
79,3,18,0,0
98,7,32,1,0
136,8,332,2,0
55,1,284,0,0
127,0,86,3,0
70,3,213,2,0
111,9,166,2,1
124,0,78,0,0
80,4,336,2,0
86,4,187,0,0
83,3,4,3,1
39,3,230,0,1
40,3,73,1,1
138,4,217,2,0
142,14,218,3,0
81,8,334,0,0
27,2,227,1,0
133,4,159,1,0
39,3,50,2,0
80,0,264,0,0
29,1,325,1,0
29,0,139,0,0
125,4,40,1,0
61,6,223,1,0
21,0,357,2,0
99,5,26,1,0
21,1,41,2,0
111,7,190,2,0
133,1,52,2,0
34,0,130,0,0
61,0,233,0,0
50,2,93,3,0
127,5,149,1,0
46,0,190,0,0
2,0,85,1,0
35,2,184,2,0
31,2,86,3,0
148,7,272,1,0
58,5,345,0,1
25,1,202,2,0
143,10,183,3,0
94,4,308,2,1
43,2,161,0,0
66,0,159,1,0
14,1,57,1,0
85,3,124,2,0
19,1,58,0,0
69,0,15,2,0
47,2,182,1,0
120,3,153,1,0
21,2,193,0,0
91,1,261,1,0
106,3,339,2,0
128,1,13,0,0
62,4,235,0,1
79,3,134,0,0
127,5,61,2,0
51,0,59,2,0
85,4,201,0,0
5,0,109,2,0
148,12,248,2,0
99,3,83,0,0
94,9,145,0,0
23,1,157,2,0
64,3,185,0,0
108,5,318,1,0
42,4,164,0,1
127,10,275,3,0
39,0,275,1,0
21,2,296,0,0
81,2,44,0,0
127,12,290,2,0
146,2,21,2,0
93,5,244,0,0
96,9,199,2,0
86,8,53,3,0
85,4,62,3,0
142,14,134,1,0
39,2,100,3,0
133,10,59,3,1
88,8,46,0,0
15,1,118,2,0
136,5,288,1,0
67,6,157,3,0
138,1,191,2,0
60,5,215,2,0
40,4,76,2,0
108,2,230,1,0
82,0,107,2,0
89,5,16,2,0
42,3,321,2,0
67,0,64,0,0
78,6,279,3,0
84,1,223,0,0
113,3,140,2,1
120,5,125,0,0
148,12,327,1,0
148,0,108,3,0
17,0,87,0,0
24,2,365,3,0
129,11,198,0,0
36,3,223,0,0
98,1,363,2,0
22,1,98,2,0
77,0,326,1,0
4,0,294,3,0
92,6,235,2,1
102,0,60,3,0
108,4,152,2,0
147,11,301,2,0
44,1,278,3,0
35,2,8,1,0
113,5,180,2,0
30,3,189,0,0
61,2,227,1,0
80,7,224,3,0
61,5,336,2,0
107,10,226,1,0
86,0,289,1,0
83,3,24,2,0
48,4,149,3,0
64,1,101,1,0
145,5,250,2,0
54,1,166,0,0
95,4,12,3,0
124,9,207,3,0
95,7,257,2,1
122,0,267,0,0
103,9,230,0,0
41,3,362,1,0
55,5,185,2,0
143,6,82,3,0
59,2,68,3,0
53,4,316,0,0
90,7,144,0,0
110,4,1,2,0
41,1,25,2,0
105,9,289,0,0
128,8,21,3,0
95,0,35,1,0
82,7,208,1,0
41,1,185,0,0
124,0,29,0,0
87,6,124,3,0
118,1,105,3,0
117,8,89,1,0
85,3,103,0,0
97,4,167,0,0
117,10,132,3,0
41,1,136,0,0
20,1,157,0,0
109,8,63,3,0
122,12,97,0,1
30,1,244,3,0
133,0,228,0,0
66,4,291,3,0
46,0,103,2,0
30,1,287,0,0
46,4,187,3,0
34,0,259,0,0
43,1,28,2,0
128,9,257,1,0
113,8,120,2,1
15,0,192,2,0
38,3,230,0,0
36,0,213,2,0
118,2,335,3,0
22,1,249,2,0
24,0,131,1,0
46,3,189,3,0
140,11,48,2,0
65,5,30,3,0
109,7,36,3,0
33,0,308,0,0
20,2,115,3,0
21,2,305,3,0
125,12,44,3,0
117,8,326,0,0
46,0,365,1,0
18,0,123,1,0
129,0,183,1,0
51,1,91,1,0
43,1,269,3,0
77,7,187,1,0
149,7,132,1,0
109,10,325,0,0
117,4,145,1,0
92,9,83,1,0
17,0,267,2,0
122,10,320,3,0
143,11,146,1,0
51,3,312,2,0
19,1,41,0,0
10,1,189,0,0
77,0,148,2,0
124,6,180,0,0
87,3,327,2,0
109,0,46,2,0
32,1,103,1,0
102,8,216,1,0
146,8,9,2,0
35,0,119,2,0
88,3,160,1,0
35,2,363,3,0
123,1,168,3,0
135,13,198,2,0
40,2,208,0,1
143,1,80,0,0
68,2,249,3,0
2,0,302,2,0
87,0,353,3,0
104,6,16,1,0
55,0,128,1,0
117,7,103,0,0
133,12,359,1,0
56,2,3,1,0
120,11,92,0,0
16,1,284,0,0
10,1,16,3,0
90,7,355,0,0
143,13,118,0,0
117,1,298,0,0
45,4,211,0,0
57,0,303,3,0
147,6,201,3,0
99,9,135,0,0
125,9,46,0,0
21,1,163,3,0
32,3,172,0,0
135,8,342,2,0
145,6,129,3,0
52,3,291,2,0
23,0,135,1,0
102,3,303,1,1
98,4,217,3,0
86,8,323,1,0
22,0,195,0,0
30,0,120,1,0
106,4,310,3,0
78,2,210,2,0
125,12,65,3,0
111,0,93,0,0
66,5,252,1,1
140,3,73,3,0
92,2,324,1,0
71,3,36,1,0
32,3,34,1,0
89,8,9,3,0
103,2,318,0,0
127,7,340,0,0
65,4,124,1,0
98,5,225,2,1
87,7,73,0,0
138,1,289,1,0
80,8,312,0,1
81,0,263,2,0
29,0,14,0,0
85,8,225,1,0
48,4,153,1,0
35,3,202,1,1
67,3,149,1,0
16,1,292,3,0
25,2,120,1,0
118,7,324,0,0
68,2,200,1,0
35,3,199,2,0
145,3,232,0,0
4,0,116,0,0
115,5,307,2,0
31,2,12,2,1
21,0,355,2,0
6,0,326,0,0
101,6,342,1,0
9,0,120,0,0
40,1,282,0,0
2,0,339,3,0
11,0,107,2,0
44,2,228,0,0
81,8,79,2,0
13,0,180,3,0
54,1,303,2,0
132,10,69,3,0
142,0,33,2,0
94,9,196,0,1
145,0,205,0,0
78,3,170,0,0
17,0,135,3,0
134,12,113,3,0
11,0,175,2,0
61,6,181,0,0
66,0,347,3,0
43,0,197,2,0
130,13,259,0,0
148,2,200,2,1
149,13,21,1,1
121,11,237,0,0
68,4,143,3,0
123,1,200,2,0
78,7,65,2,0
100,4,94,0,0
122,10,141,2,0
39,2,15,0,0
17,0,336,3,0
72,0,302,1,0
34,0,188,0,0
97,6,173,0,0
95,7,35,2,0
126,0,169,2,0
27,1,12,0,0
7,0,319,0,0
59,1,3,0,0
91,9,110,2,0
2,0,200,1,0
8,0,115,0,0
41,2,175,3,0
149,7,55,3,0
143,1,196,1,0
43,0,42,1,0
65,5,129,0,0
47,3,70,1,0
95,2,201,0,0
36,1,70,1,0
130,6,313,3,0
74,7,79,1,0
90,1,201,3,0
82,3,260,3,0
35,2,65,3,0
15,1,189,1,0
141,9,67,2,0
69,1,111,0,0
33,0,273,2,0
78,6,99,0,0
5,0,29,1,0
148,4,320,0,0
124,12,272,3,0
61,3,187,1,0
114,9,249,1,0
145,3,345,3,0
11,1,45,1,0
129,4,256,2,0
90,3,356,3,0
105,10,270,0,0
6,0,28,2,0
56,2,20,1,0
64,5,169,0,0
107,10,139,0,0
111,6,7,2,0
32,3,160,3,0
69,5,104,0,1
36,2,245,1,0
141,8,21,2,0
38,0,108,1,0
129,3,240,1,0
59,2,62,2,0
4,0,191,1,0
121,10,209,1,0
18,1,60,3,0
99,7,207,3,0
91,6,148,0,0
73,2,215,1,0
67,3,253,0,0
84,7,204,3,0
64,0,107,1,0
78,7,325,2,0
127,12,189,0,0
25,1,363,1,0
139,3,212,2,0
85,7,135,0,0
110,0,216,2,0
89,5,218,1,0
63,4,329,0,0
111,4,45,3,0
38,0,52,0,0
29,1,282,0,0
39,1,75,1,0
141,3,143,1,0
84,6,45,1,0
43,2,223,3,1
27,1,33,2,0
72,0,126,2,0
89,6,113,1,0
150,4,101,3,0
31,2,189,2,0
113,11,194,1,0
64,4,4,1,0
90,3,237,0,0
6,0,177,0,0
26,2,292,1,0
36,2,68,1,0
19,1,8,2,0
110,8,155,1,0
25,0,54,1,0
11,1,29,2,0
11,1,149,2,1
42,1,2,0,0
134,6,227,0,0
75,4,350,1,0
34,3,44,2,0
62,5,284,1,0
35,0,175,1,0
108,2,158,0,0
89,2,174,0,0
52,4,295,1,0
143,10,73,3,0
146,2,119,3,0
146,6,183,0,0
80,1,265,2,0
143,3,304,2,0
14,1,164,3,0
112,10,21,3,0
20,1,195,2,0
124,6,310,0,0
121,3,354,3,0
121,8,43,0,0
105,3,173,2,0
53,1,189,0,0
73,6,39,2,0
12,1,195,3,0
146,0,256,3,0
105,0,304,2,0
128,10,266,0,0
99,6,170,2,0
56,3,199,1,1
71,6,8,2,0
134,2,205,0,0
30,0,103,2,0
92,5,265,3,0
40,3,31,1,0
67,6,358,1,0
100,5,258,0,0
115,4,223,0,0
142,6,336,0,0
80,4,309,1,0
135,6,296,3,0
147,12,128,3,0
129,11,11,0,0
135,8,169,2,1
14,1,63,0,0
104,8,134,3,0
103,4,289,0,0
142,10,327,3,0
106,3,247,2,0
81,2,333,1,0
88,0,167,1,0
126,7,189,1,0
64,0,130,0,0
113,0,39,1,0
32,2,266,1,0
134,5,237,0,0
92,6,13,2,0
114,10,11,3,0
21,0,221,1,0
74,1,210,1,0
136,9,343,3,0
52,2,122,2,0
106,5,210,0,0
44,0,89,3,0
102,4,34,2,0
87,2,37,0,0
84,3,303,1,0
99,6,242,2,0
138,6,316,3,0
